time_s,voltage_CH1_V,voltage_CH2_V
-0.0019687999846818636,2.72,6.68
-0.001968399984677189,2.68,6.72
-0.0019679999846725148,2.68,6.68
-0.0019675999846678403,2.68,6.68
-0.001967199984663166,2.68,6.72
-0.0019667999846584914,2.68,6.72
-0.001966399984653817,2.72,6.68
-0.0019659999846491426,2.72,6.68
-0.001965599984644468,2.68,6.64
-0.0019651999846397937,2.68,6.68
-0.0019647999846351192,2.72,6.68
-0.001964399984630445,2.68,6.68
-0.0019639999846257704,2.68,6.68
-0.001963599984621096,2.68,6.68
-0.0019631999846164215,2.72,6.68
-0.001962799984611747,2.68,6.68
-0.0019623999846070726,2.68,6.68
-0.001961999984602398,2.72,6.64
-0.0019615999845977237,2.68,6.68
-0.0019611999845930493,2.68,6.68
-0.001960799984588375,2.68,6.64
-0.0019603999845837004,2.68,6.68
-0.001959999984579026,2.72,6.68
-0.0019595999845743515,2.72,6.68
-0.001959199984569677,2.72,6.64
-0.0019587999845650027,2.68,6.68
-0.0019583999845603282,2.68,6.68
-0.0019579999845556538,2.72,6.64
-0.0019575999845509793,2.68,6.68
-0.001957199984546305,2.68,6.68
-0.0019567999845416305,2.68,6.72
-0.001956399984536956,2.76,6.68
-0.0019559999845322816,2.68,6.68
-0.001955599984527607,2.68,6.68
-0.0019551999845229327,2.72,6.68
-0.0019547999845182583,2.72,6.68
-0.001954399984513584,2.72,6.68
-0.0019539999845089094,2.72,6.68
-0.001953599984504235,2.68,6.64
-0.0019531999844995605,2.68,6.68
-0.001952799984494886,2.68,6.68
-0.0019523999844902116,2.68,6.68
-0.0019519999844855372,2.68,6.68
-0.0019515999844808628,2.68,6.68
-0.0019511999844761883,2.72,6.68
-0.0019507999844715139,2.72,6.68
-0.0019503999844668394,2.68,6.68
-0.001949999984462165,2.72,6.64
-0.0019495999844574906,2.72,6.68
-0.0019491999844528161,2.68,6.72
-0.0019487999844481417,2.72,6.68
-0.0019483999844434672,2.68,6.68
-0.0019479999844387928,2.72,6.68
-0.0019475999844341184,2.72,6.68
-0.001947199984429444,2.72,6.64
-0.0019467999844247695,2.68,6.68
-0.001946399984420095,2.72,6.64
-0.0019459999844154206,2.68,6.68
-0.0019455999844107462,2.68,6.68
-0.0019451999844060717,2.72,6.68
-0.0019447999844013973,2.68,6.64
-0.0019443999843967229,2.68,6.68
-0.0019439999843920484,2.68,6.68
-0.001943599984387374,2.68,6.68
-0.0019431999843826995,2.68,6.68
-0.001942799984378025,2.68,6.68
-0.0019423999843733507,2.68,6.68
-0.0019419999843686762,2.72,6.68
-0.0019415999843640018,2.72,6.68
-0.0019411999843593273,2.72,6.64
-0.001940799984354653,2.72,6.68
-0.0019403999843499785,2.68,6.68
-0.001939999984345304,2.68,6.68
-0.0019395999843406296,2.68,6.68
-0.0019391999843359552,2.68,6.68
-0.0019387999843312807,2.72,6.68
-0.0019383999843266063,2.72,6.68
-0.0019379999843219318,2.72,6.68
-0.0019375999843172574,2.72,6.68
-0.001937199984312583,2.68,6.68
-0.0019367999843079085,2.72,6.68
-0.001936399984303234,2.72,6.68
-0.0019359999842985596,2.68,6.68
-0.0019355999842938852,2.72,6.68
-0.0019351999842892108,2.72,6.64
-0.0019347999842845363,2.68,6.68
-0.0019343999842798619,2.68,6.68
-0.0019339999842751874,2.68,6.68
-0.001933599984270513,2.72,6.68
-0.0019331999842658386,2.68,6.68
-0.0019327999842611641,2.68,6.68
-0.0019323999842564897,2.72,6.68
-0.0019319999842518152,2.72,6.68
-0.0019315999842471408,2.68,6.68
-0.0019311999842424664,2.72,6.72
-0.001930799984237792,2.72,6.68
-0.0019303999842331175,2.72,6.68
-0.001929999984228443,2.68,6.68
-0.0019295999842237686,2.68,6.68
-0.0019291999842190942,2.68,6.68
-0.0019287999842144197,2.68,6.68
-0.0019283999842097453,2.68,6.68
-0.0019279999842050709,2.68,6.68
-0.0019275999842003964,2.68,6.68
-0.001927199984195722,2.68,6.68
-0.0019267999841910475,2.72,6.68
-0.001926399984186373,2.68,6.64
-0.0019259999841816987,2.72,6.68
-0.0019255999841770242,2.68,6.68
-0.0019251999841723498,2.72,6.68
-0.0019247999841676753,2.72,6.64
-0.001924399984163001,2.72,6.68
-0.0019239999841583265,2.68,6.68
-0.001923599984153652,2.68,6.68
-0.0019231999841489776,2.72,6.68
-0.0019227999841443032,2.72,6.68
-0.0019223999841396287,2.72,6.64
-0.0019219999841349543,2.72,6.68
-0.0019215999841302798,2.72,6.68
-0.0019211999841256054,2.68,6.68
-0.001920799984120931,2.72,6.72
-0.0019203999841162565,2.72,6.64
-0.001919999984111582,2.72,6.68
-0.0019195999841069076,2.68,6.68
-0.0019191999841022332,2.68,6.64
-0.0019187999840975588,2.68,6.68
-0.0019183999840928843,2.72,6.64
-0.0019179999840882099,2.68,6.68
-0.0019175999840835354,2.72,6.68
-0.001917199984078861,2.72,6.68
-0.0019167999840741866,2.68,6.68
-0.0019163999840695121,2.72,6.68
-0.0019159999840648377,2.72,6.64
-0.0019155999840601633,2.72,6.68
-0.0019151999840554888,2.72,6.68
-0.0019147999840508144,2.68,6.64
-0.00191439998404614,2.68,6.68
-0.0019139999840414655,2.72,6.68
-0.001913599984036791,2.68,6.68
-0.0019131999840321166,2.72,6.68
-0.0019127999840274422,2.72,6.64
-0.0019123999840227677,2.72,6.68
-0.0019119999840180933,2.68,6.68
-0.0019115999840134189,2.68,6.68
-0.0019111999840087444,2.68,6.68
-0.00191079998400407,2.68,6.68
-0.0019103999839993955,2.68,6.68
-0.001909999983994721,2.68,6.68
-0.0019095999839900467,2.68,6.72
-0.0019091999839853722,2.72,6.68
-0.0019087999839806978,2.68,6.68
-0.0019083999839760234,2.68,6.68
-0.001907999983971349,2.72,6.68
-0.0019075999839666745,2.72,6.68
-0.001907199983962,2.68,6.68
-0.0019067999839573256,2.68,6.68
-0.0019063999839526512,2.68,6.68
-0.0019059999839479767,2.72,6.68
-0.0019055999839433023,2.72,6.68
-0.0019051999839386278,2.68,6.68
-0.0019047999839339534,2.68,6.68
-0.001904399983929279,2.72,6.68
-0.0019039999839246045,2.72,6.68
-0.00190359998391993,2.68,6.68
-0.0019031999839152556,2.72,6.68
-0.0019027999839105812,2.68,6.68
-0.0019023999839059068,2.68,6.72
-0.0019019999839012323,2.68,6.68
-0.0019015999838965579,2.68,6.68
-0.0019011999838918834,2.68,6.68
-0.001900799983887209,2.68,6.68
-0.0019003999838825346,2.68,6.64
-0.0018999999838778601,2.68,6.68
-0.0018995999838731857,2.72,6.68
-0.0018991999838685113,2.68,6.68
-0.0018987999838638368,2.68,6.64
-0.0018983999838591624,2.72,6.68
-0.001897999983854488,2.72,6.68
-0.0018975999838498135,2.68,6.68
-0.001897199983845139,2.68,6.64
-0.0018967999838404646,2.72,6.68
-0.0018963999838357902,2.72,6.68
-0.0018959999838311157,2.72,6.68
-0.0018955999838264413,2.72,6.68
-0.0018951999838217669,2.72,6.68
-0.0018947999838170924,2.68,6.68
-0.001894399983812418,2.68,6.64
-0.0018939999838077435,2.68,6.68
-0.001893599983803069,2.72,6.64
-0.0018931999837983947,2.72,6.68
-0.0018927999837937202,2.72,6.68
-0.0018923999837890458,2.68,6.68
-0.0018919999837843714,2.72,6.68
-0.001891599983779697,2.72,6.64
-0.0018911999837750225,2.68,6.68
-0.001890799983770348,2.72,6.68
-0.0018903999837656736,2.72,6.68
-0.0018899999837609992,2.68,6.68
-0.0018895999837563247,2.72,6.68
-0.0018891999837516503,2.72,6.68
-0.0018887999837469758,2.68,6.68
-0.0018883999837423014,2.72,6.72
-0.001887999983737627,2.68,6.68
-0.0018875999837329525,2.68,6.68
-0.001887199983728278,2.72,6.64
-0.0018867999837236036,2.72,6.72
-0.0018863999837189292,2.72,6.68
-0.0018859999837142548,2.68,6.68
-0.0018855999837095803,2.68,6.68
-0.0018851999837049059,2.68,6.68
-0.0018847999837002315,2.68,6.68
-0.001884399983695557,2.68,6.68
-0.0018839999836908826,2.72,6.68
-0.0018835999836862081,2.72,6.68
-0.0018831999836815337,2.72,6.64
-0.0018827999836768593,2.72,6.68
-0.0018823999836721848,2.68,6.68
-0.0018819999836675104,2.68,6.68
-0.001881599983662836,2.72,6.68
-0.0018811999836581615,2.72,6.68
-0.001880799983653487,2.68,6.64
-0.0018803999836488126,2.68,6.64
-0.0018799999836441382,2.72,6.68
-0.0018795999836394637,2.68,6.64
-0.0018791999836347893,2.72,6.68
-0.0018787999836301149,2.72,6.68
-0.0018783999836254404,2.72,6.68
-0.001877999983620766,2.68,6.68
-0.0018775999836160915,2.68,6.68
-0.0018771999836114171,2.68,6.68
-0.0018767999836067427,2.68,6.68
-0.0018763999836020682,2.68,6.68
-0.0018759999835973938,2.68,6.68
-0.0018755999835927194,2.68,6.68
-0.001875199983588045,2.72,6.68
-0.0018747999835833705,2.72,6.64
-0.001874399983578696,2.68,6.64
-0.0018739999835740216,2.72,6.68
-0.0018735999835693472,2.68,6.64
-0.0018731999835646727,2.72,6.68
-0.0018727999835599983,2.72,6.64
-0.0018723999835553238,2.72,6.68
-0.0018719999835506494,2.68,6.68
-0.001871599983545975,2.76,6.68
-0.0018711999835413005,2.72,6.68
-0.001870799983536626,2.72,6.68
-0.0018703999835319516,2.72,6.68
-0.0018699999835272772,2.72,6.68
-0.0018695999835226028,2.68,6.68
-0.0018691999835179283,2.68,6.68
-0.001868799983513254,2.68,6.68
-0.0018683999835085795,2.68,6.68
-0.001867999983503905,2.72,6.68
-0.0018675999834992306,2.68,6.72
-0.0018671999834945561,2.68,6.68
-0.0018667999834898817,2.72,6.64
-0.0018663999834852073,2.72,6.68
-0.0018659999834805328,2.68,6.64
-0.0018655999834758584,2.72,6.72
-0.001865199983471184,2.68,6.72
-0.0018647999834665095,2.72,6.72
-0.001864399983461835,2.68,6.68
-0.0018639999834571606,2.72,6.64
-0.0018635999834524862,2.72,6.68
-0.0018631999834478117,2.68,6.68
-0.0018627999834431373,2.72,6.64
-0.0018623999834384629,2.72,6.68
-0.0018619999834337884,2.68,6.68
-0.001861599983429114,2.72,6.68
-0.0018611999834244396,2.68,6.68
-0.0018607999834197651,2.68,6.64
-0.0018603999834150907,2.68,6.68
-0.0018599999834104162,2.72,6.68
-0.0018595999834057418,2.68,6.72
-0.0018591999834010674,2.72,6.68
-0.001858799983396393,2.72,6.68
-0.0018583999833917185,2.72,6.64
-0.001857999983387044,2.68,6.68
-0.0018575999833823696,2.68,6.68
-0.0018571999833776952,2.72,6.68
-0.0018567999833730207,2.72,6.68
-0.0018563999833683463,2.72,6.68
-0.0018559999833636718,2.72,6.68
-0.0018555999833589974,2.72,6.68
-0.001855199983354323,2.72,6.68
-0.0018547999833496485,2.72,6.68
-0.001854399983344974,2.72,6.68
-0.0018539999833402997,2.68,6.68
-0.0018535999833356252,2.68,6.68
-0.0018531999833309508,2.68,6.68
-0.0018527999833262763,2.72,6.68
-0.001852399983321602,2.68,6.68
-0.0018519999833169275,2.68,6.68
-0.001851599983312253,2.68,6.68
-0.0018511999833075786,2.68,6.68
-0.0018507999833029041,2.68,6.68
-0.0018503999832982297,2.72,6.68
-0.0018499999832935553,2.68,6.68
-0.0018495999832888808,2.68,6.68
-0.0018491999832842064,2.72,6.68
-0.001848799983279532,2.72,6.68
-0.0018483999832748575,2.72,6.72
-0.001847999983270183,2.68,6.68
-0.0018475999832655086,2.72,6.68
-0.0018471999832608342,2.68,6.68
-0.0018467999832561597,2.72,6.68
-0.0018463999832514853,2.72,6.64
-0.0018459999832468109,2.72,6.68
-0.0018455999832421364,2.68,6.64
-0.001845199983237462,2.68,6.68
-0.0018447999832327876,2.68,6.68
-0.0018443999832281131,2.68,6.64
-0.0018439999832234387,2.72,6.68
-0.0018435999832187642,2.72,6.68
-0.0018431999832140898,2.68,6.68
-0.0018427999832094154,2.68,6.68
-0.001842399983204741,2.68,6.68
-0.0018419999832000665,2.68,6.68
-0.001841599983195392,2.72,6.64
-0.0018411999831907176,2.72,6.68
-0.0018407999831860432,2.68,6.68
-0.0018403999831813687,2.68,6.64
-0.0018399999831766943,2.72,6.64
-0.0018395999831720198,2.68,6.64
-0.0018391999831673454,2.68,6.68
-0.001838799983162671,2.72,6.68
-0.0018383999831579965,2.72,6.68
-0.001837999983153322,2.72,6.68
-0.0018375999831486477,2.72,6.64
-0.0018371999831439732,2.72,6.68
-0.0018367999831392988,2.72,6.68
-0.0018363999831346243,2.68,6.68
-0.00183599998312995,2.72,6.68
-0.0018355999831252755,2.72,6.68
-0.001835199983120601,2.72,6.68
-0.0018347999831159266,2.68,6.68
-0.0018343999831112521,2.72,6.68
-0.0018339999831065777,2.68,6.64
-0.0018335999831019033,2.68,6.68
-0.0018331999830972288,2.68,6.68
-0.0018327999830925544,2.72,6.68
-0.00183239998308788,2.68,6.68
-0.0018319999830832055,2.72,6.68
-0.001831599983078531,2.68,6.68
-0.0018311999830738566,2.72,6.68
-0.0018307999830691822,2.68,6.68
-0.0018303999830645078,2.72,6.68
-0.0018299999830598333,2.72,6.68
-0.0018295999830551589,2.72,6.68
-0.0018291999830504844,2.68,6.68
-0.00182879998304581,2.68,6.68
-0.0018283999830411356,2.72,6.64
-0.0018279999830364611,2.68,6.68
-0.0018275999830317867,2.68,6.64
-0.0018271999830271122,2.68,6.72
-0.0018267999830224378,2.68,6.68
-0.0018263999830177634,2.68,6.68
-0.001825999983013089,2.68,6.68
-0.0018255999830084145,2.68,6.68
-0.00182519998300374,2.72,6.64
-0.0018247999829990656,2.72,6.68
-0.0018243999829943912,2.72,6.68
-0.0018239999829897167,2.72,6.68
-0.0018235999829850423,2.72,6.64
-0.0018231999829803678,2.72,6.64
-0.0018227999829756934,2.68,6.64
-0.001822399982971019,2.72,6.68
-0.0018219999829663445,2.72,6.68
-0.00182159998296167,2.72,6.68
-0.0018211999829569957,2.68,6.68
-0.0018207999829523212,2.72,6.64
-0.0018203999829476468,2.72,6.68
-0.0018199999829429723,2.72,6.64
-0.001819599982938298,2.72,6.68
-0.0018191999829336235,2.72,6.68
-0.001818799982928949,2.68,6.72
-0.0018183999829242746,2.72,6.68
-0.0018179999829196001,2.72,6.68
-0.0018175999829149257,2.72,6.68
-0.0018171999829102513,2.72,6.68
-0.0018167999829055768,2.72,6.68
-0.0018163999829009024,2.72,6.68
-0.001815999982896228,2.72,6.68
-0.0018155999828915535,2.72,6.68
-0.001815199982886879,2.68,6.68
-0.0018147999828822046,2.72,6.68
-0.0018143999828775302,2.72,6.72
-0.0018139999828728558,2.72,6.68
-0.0018135999828681813,2.72,6.68
-0.0018131999828635069,2.68,6.68
-0.0018127999828588324,2.72,6.68
-0.001812399982854158,2.72,6.68
-0.0018119999828494836,2.72,6.68
-0.0018115999828448091,2.72,6.64
-0.0018111999828401347,2.72,6.68
-0.0018107999828354602,2.72,6.68
-0.0018103999828307858,2.68,6.68
-0.0018099999828261114,2.68,6.68
-0.001809599982821437,2.68,6.68
-0.0018091999828167625,2.68,6.68
-0.001808799982812088,2.68,6.68
-0.0018083999828074136,2.68,6.68
-0.0018079999828027392,2.72,6.68
-0.0018075999827980647,2.72,6.68
-0.0018071999827933903,2.72,6.68
-0.0018067999827887159,2.72,6.68
-0.0018063999827840414,2.72,6.68
-0.001805999982779367,2.68,6.68
-0.0018055999827746925,2.68,6.64
-0.001805199982770018,2.72,6.68
-0.0018047999827653437,2.72,6.64
-0.0018043999827606692,2.72,6.68
-0.0018039999827559948,2.72,6.68
-0.0018035999827513203,2.68,6.68
-0.001803199982746646,2.72,6.68
-0.0018027999827419715,2.72,6.68
-0.001802399982737297,2.68,6.68
-0.0018019999827326226,2.68,6.64
-0.0018015999827279481,2.68,6.68
-0.0018011999827232737,2.72,6.68
-0.0018007999827185993,2.68,6.68
-0.0018003999827139248,2.68,6.68
-0.0017999999827092504,2.68,6.68
-0.001799599982704576,2.68,6.68
-0.0017991999826999015,2.68,6.68
-0.001798799982695227,2.72,6.68
-0.0017983999826905526,2.72,6.68
-0.0017979999826858782,2.72,6.68
-0.0017975999826812038,2.68,6.68
-0.0017971999826765293,2.72,6.68
-0.0017967999826718549,2.72,6.68
-0.0017963999826671804,2.68,6.72
-0.001795999982662506,2.68,6.68
-0.0017955999826578316,2.72,6.68
-0.0017951999826531571,2.68,6.64
-0.0017947999826484827,2.72,6.68
-0.0017943999826438082,2.68,6.68
-0.0017939999826391338,2.68,6.68
-0.0017935999826344594,2.68,6.64
-0.001793199982629785,2.68,6.68
-0.0017927999826251105,2.68,6.64
-0.001792399982620436,2.68,6.68
-0.0017919999826157616,2.72,6.68
-0.0017915999826110872,2.68,6.68
-0.0017911999826064127,2.72,6.72
-0.0017907999826017383,2.72,6.72
-0.0017903999825970639,2.72,6.68
-0.0017899999825923894,2.72,6.68
-0.001789599982587715,2.72,6.68
-0.0017891999825830405,2.72,6.68
-0.001788799982578366,2.72,6.68
-0.0017883999825736917,2.72,6.68
-0.0017879999825690172,2.72,6.68
-0.0017875999825643428,2.68,6.68
-0.0017871999825596683,2.72,6.64
-0.001786799982554994,2.72,6.68
-0.0017863999825503195,2.72,6.68
-0.001785999982545645,2.68,6.68
-0.0017855999825409706,2.72,6.68
-0.0017851999825362961,2.72,6.68
-0.0017847999825316217,2.68,6.68
-0.0017843999825269473,2.68,6.68
-0.0017839999825222728,2.68,6.68
-0.0017835999825175984,2.68,6.68
-0.001783199982512924,2.72,6.64
-0.0017827999825082495,2.68,6.68
-0.001782399982503575,2.72,6.68
-0.0017819999824989006,2.72,6.68
-0.0017815999824942262,2.72,6.68
-0.0017811999824895518,2.68,6.68
-0.0017807999824848773,2.72,6.72
-0.0017803999824802029,2.72,6.68
-0.0017799999824755284,2.68,6.68
-0.001779599982470854,2.68,6.64
-0.0017791999824661796,2.72,6.68
-0.0017787999824615051,2.72,6.68
-0.0017783999824568307,2.72,6.72
-0.0017779999824521562,2.68,6.68
-0.0017775999824474818,2.68,6.68
-0.0017771999824428074,2.68,6.72
-0.001776799982438133,2.68,6.68
-0.0017763999824334585,2.68,6.68
-0.001775999982428784,2.68,6.68
-0.0017755999824241096,2.68,6.68
-0.0017751999824194352,2.68,6.68
-0.0017747999824147607,2.68,6.68
-0.0017743999824100863,2.72,6.68
-0.0017739999824054119,2.72,6.72
-0.0017735999824007374,2.72,6.68
-0.001773199982396063,2.68,6.68
-0.0017727999823913885,2.72,6.68
-0.001772399982386714,2.72,6.68
-0.0017719999823820397,2.72,6.68
-0.0017715999823773652,2.72,6.68
-0.0017711999823726908,2.72,6.68
-0.0017707999823680163,2.68,6.68
-0.001770399982363342,2.72,6.68
-0.0017699999823586675,2.68,6.68
-0.001769599982353993,2.68,6.68
-0.0017691999823493186,2.68,6.68
-0.0017687999823446441,2.68,6.68
-0.0017683999823399697,2.72,6.68
-0.0017679999823352953,2.68,6.68
-0.0017675999823306208,2.68,6.68
-0.0017671999823259464,2.68,6.68
-0.001766799982321272,2.68,6.68
-0.0017663999823165975,2.68,6.68
-0.001765999982311923,2.68,6.68
-0.0017655999823072486,2.72,6.64
-0.0017651999823025742,2.68,6.68
-0.0017647999822978998,2.72,6.64
-0.0017643999822932253,2.72,6.68
-0.0017639999822885509,2.68,6.64
-0.0017635999822838764,2.72,6.68
-0.001763199982279202,2.72,6.68
-0.0017627999822745276,2.68,6.68
-0.0017623999822698531,2.68,6.68
-0.0017619999822651787,2.72,6.68
-0.0017615999822605042,2.72,6.68
-0.0017611999822558298,2.72,6.68
-0.0017607999822511554,2.68,6.72
-0.001760399982246481,2.68,6.68
-0.0017599999822418065,2.68,6.68
-0.001759599982237132,2.68,6.68
-0.0017591999822324576,2.68,6.68
-0.0017587999822277832,2.72,6.68
-0.0017583999822231087,2.68,6.72
-0.0017579999822184343,2.68,6.64
-0.0017575999822137599,2.68,6.68
-0.0017571999822090854,2.68,6.68
-0.001756799982204411,2.72,6.68
-0.0017563999821997365,2.68,6.68
-0.001755999982195062,2.68,6.68
-0.0017555999821903877,2.72,6.64
-0.0017551999821857132,2.68,6.68
-0.0017547999821810388,2.72,6.68
-0.0017543999821763643,2.72,6.68
-0.00175399998217169,2.72,6.68
-0.0017535999821670155,2.72,6.68
-0.001753199982162341,2.72,6.68
-0.0017527999821576666,2.68,6.68
-0.0017523999821529922,2.68,6.64
-0.0017519999821483177,2.68,6.64
-0.0017515999821436433,2.72,6.68
-0.0017511999821389688,2.68,6.68
-0.0017507999821342944,2.68,6.68
-0.00175039998212962,2.68,6.68
-0.0017499999821249455,2.68,6.68
-0.001749599982120271,2.72,6.68
-0.0017491999821155966,2.68,6.68
-0.0017487999821109222,2.72,6.68
-0.0017483999821062478,2.72,6.68
-0.0017479999821015733,2.72,6.68
-0.0017475999820968989,2.68,6.64
-0.0017471999820922244,2.72,6.68
-0.00174679998208755,2.72,6.68
-0.0017463999820828756,2.72,6.68
-0.0017459999820782011,2.72,6.68
-0.0017455999820735267,2.68,6.64
-0.0017451999820688523,2.72,6.68
-0.0017447999820641778,2.68,6.68
-0.0017443999820595034,2.68,6.68
-0.001743999982054829,2.72,6.68
-0.0017435999820501545,2.72,6.68
-0.00174319998204548,2.68,6.68
-0.0017427999820408056,2.68,6.68
-0.0017423999820361312,2.68,6.68
-0.0017419999820314567,2.68,6.68
-0.0017415999820267823,2.68,6.68
-0.0017411999820221079,2.72,6.68
-0.0017407999820174334,2.72,6.68
-0.001740399982012759,2.68,6.68
-0.0017399999820080845,2.72,6.68
-0.00173959998200341,2.68,6.68
-0.0017391999819987357,2.72,6.68
-0.0017387999819940612,2.68,6.68
-0.0017383999819893868,2.68,6.68
-0.0017379999819847123,2.72,6.68
-0.001737599981980038,2.68,6.68
-0.0017371999819753635,2.72,6.68
-0.001736799981970689,2.72,6.68
-0.0017363999819660146,2.72,6.72
-0.0017359999819613402,2.72,6.68
-0.0017355999819566657,2.72,6.68
-0.0017351999819519913,2.76,6.68
-0.0017347999819473168,2.68,6.68
-0.0017343999819426424,2.72,6.68
-0.001733999981937968,2.68,6.68
-0.0017335999819332935,2.68,6.68
-0.001733199981928619,2.68,6.64
-0.0017327999819239446,2.68,6.68
-0.0017323999819192702,2.68,6.68
-0.0017319999819145958,2.72,6.72
-0.0017315999819099213,2.72,6.68
-0.0017311999819052469,2.72,6.68
-0.0017307999819005724,2.72,6.68
-0.001730399981895898,2.72,6.68
-0.0017299999818912236,2.72,6.68
-0.0017295999818865491,2.68,6.68
-0.0017291999818818747,2.72,6.68
-0.0017287999818772003,2.72,6.68
-0.0017283999818725258,2.72,6.68
-0.0017279999818678514,2.72,6.64
-0.001727599981863177,2.72,6.68
-0.0017271999818585025,2.68,6.68
-0.001726799981853828,2.68,6.68
-0.0017263999818491536,2.68,6.68
-0.0017259999818444792,2.68,6.68
-0.0017255999818398047,2.68,6.68
-0.0017251999818351303,2.72,6.68
-0.0017247999818304559,2.68,6.68
-0.0017243999818257814,2.72,6.68
-0.001723999981821107,2.72,6.68
-0.0017235999818164325,2.68,6.68
-0.001723199981811758,2.68,6.68
-0.0017227999818070837,2.68,6.68
-0.0017223999818024092,2.72,6.64
-0.0017219999817977348,2.68,6.68
-0.0017215999817930604,2.68,6.68
-0.001721199981788386,2.68,6.68
-0.0017207999817837115,2.72,6.64
-0.001720399981779037,2.72,6.68
-0.0017199999817743626,2.68,6.68
-0.0017195999817696882,2.68,6.72
-0.0017191999817650137,2.68,6.68
-0.0017187999817603393,2.72,6.68
-0.0017183999817556648,2.68,6.68
-0.0017179999817509904,2.68,6.64
-0.001717599981746316,2.68,6.68
-0.0017171999817416415,2.68,6.68
-0.001716799981736967,2.68,6.68
-0.0017163999817322926,2.72,6.64
-0.0017159999817276182,2.68,6.68
-0.0017155999817229438,2.72,6.68
-0.0017151999817182693,2.72,6.68
-0.0017147999817135949,2.72,6.68
-0.0017143999817089205,2.72,6.64
-0.001713999981704246,2.68,6.68
-0.0017135999816995716,2.72,6.64
-0.0017131999816948971,2.72,6.72
-0.0017127999816902227,2.72,6.68
-0.0017123999816855483,2.72,6.68
-0.0017119999816808738,2.68,6.68
-0.0017115999816761994,2.72,6.68
-0.001711199981671525,2.72,6.68
-0.0017107999816668505,2.72,6.68
-0.001710399981662176,2.68,6.68
-0.0017099999816575016,2.68,6.68
-0.0017095999816528272,2.68,6.68
-0.0017091999816481527,2.68,6.68
-0.0017087999816434783,2.68,6.68
-0.0017083999816388039,2.68,6.64
-0.0017079999816341294,2.68,6.68
-0.001707599981629455,2.68,6.68
-0.0017071999816247805,2.72,6.68
-0.0017067999816201061,2.72,6.68
-0.0017063999816154317,2.72,6.68
-0.0017059999816107572,2.68,6.68
-0.0017055999816060828,2.68,6.68
-0.0017051999816014084,2.68,6.68
-0.001704799981596734,2.72,6.68
-0.0017043999815920595,2.72,6.68
-0.001703999981587385,2.68,6.64
-0.0017035999815827106,2.72,6.68
-0.0017031999815780362,2.72,6.68
-0.0017027999815733617,2.72,6.64
-0.0017023999815686873,2.72,6.68
-0.0017019999815640128,2.72,6.68
-0.0017015999815593384,2.68,6.68
-0.001701199981554664,2.68,6.68
-0.0017007999815499895,2.72,6.64
-0.001700399981545315,2.68,6.68
-0.0016999999815406406,2.72,6.68
-0.0016995999815359662,2.68,6.68
-0.0016991999815312918,2.68,6.68
-0.0016987999815266173,2.68,6.64
-0.0016983999815219429,2.68,6.68
-0.0016979999815172685,2.68,6.68
-0.001697599981512594,2.68,6.68
-0.0016971999815079196,2.72,6.68
-0.0016967999815032451,2.68,6.68
-0.0016963999814985707,2.72,6.68
-0.0016959999814938963,2.72,6.64
-0.0016955999814892218,2.68,6.68
-0.0016951999814845474,2.76,6.68
-0.001694799981479873,2.72,6.68
-0.0016943999814751985,2.68,6.68
-0.001693999981470524,2.68,6.68
-0.0016935999814658496,2.68,6.68
-0.0016931999814611752,2.68,6.68
-0.0016927999814565007,2.68,6.64
-0.0016923999814518263,2.68,6.64
-0.0016919999814471519,2.68,6.68
-0.0016915999814424774,2.72,6.68
-0.001691199981437803,2.68,6.64
-0.0016907999814331286,2.72,6.68
-0.0016903999814284541,2.72,6.68
-0.0016899999814237797,2.72,6.68
-0.0016895999814191052,2.68,6.68
-0.0016891999814144308,2.72,6.64
-0.0016887999814097564,2.72,6.68
-0.001688399981405082,2.72,6.68
-0.0016879999814004075,2.72,6.68
-0.001687599981395733,2.72,6.64
-0.0016871999813910586,2.72,6.68
-0.0016867999813863842,2.68,6.68
-0.0016863999813817097,2.72,6.68
-0.0016859999813770353,2.68,6.68
-0.0016855999813723608,2.68,6.68
-0.0016851999813676864,2.72,6.68
-0.001684799981363012,2.72,6.68
-0.0016843999813583375,2.68,6.68
-0.001683999981353663,2.68,6.68
-0.0016835999813489886,2.68,6.68
-0.0016831999813443142,2.68,6.68
-0.0016827999813396398,2.68,6.68
-0.0016823999813349653,2.68,6.68
-0.001681999981330291,2.72,6.72
-0.0016815999813256165,2.72,6.68
-0.001681199981320942,2.72,6.68
-0.0016807999813162676,2.72,6.64
-0.0016803999813115931,2.68,6.72
-0.0016799999813069187,2.72,6.68
-0.0016795999813022443,2.72,6.68
-0.0016791999812975698,2.72,6.68
-0.0016787999812928954,2.72,6.68
-0.001678399981288221,2.72,6.68
-0.0016779999812835465,2.76,6.68
-0.001677599981278872,2.72,6.68
-0.0016771999812741976,2.72,6.68
-0.0016767999812695232,2.68,6.68
-0.0016763999812648487,2.68,6.68
-0.0016759999812601743,2.72,6.68
-0.0016755999812554999,2.68,6.64
-0.0016751999812508254,2.68,6.68
-0.001674799981246151,2.68,6.68
-0.0016743999812414766,2.68,6.68
-0.0016739999812368021,2.68,6.68
-0.0016735999812321277,2.72,6.68
-0.0016731999812274532,2.68,6.68
-0.0016727999812227788,2.72,6.68
-0.0016723999812181044,2.68,6.68
-0.00167199998121343,2.68,6.68
-0.0016715999812087555,2.72,6.72
